ds,yhat,yhat_lower,yhat_upper
2015-09-29,5253811.280523891,407320.7925880347,9660910.612697931
2015-09-30,5336887.994167045,715575.4220744033,9912716.77858371
2015-10-01,4963174.753988363,209052.22847761173,9797300.022617038
2015-10-02,5239047.646797049,806815.9646481731,10206634.745602062
2015-10-03,5260937.075530742,314856.3028698967,10206357.797391918
2015-10-04,5272021.130647114,877941.064614925,9966624.781619808
2015-10-05,5164690.902436224,392199.3015704988,9877557.00878627
2015-10-06,5251955.249895737,400061.8870560826,9744558.706533432
2015-10-07,5335860.007446468,616303.7456976653,10238596.520786878
2015-10-08,4960109.588906697,191425.0130823983,9967609.463306788
2015-10-09,5230724.197301703,480997.2537610622,9649344.561775308
2015-10-10,5243886.5270301225,303480.85059907025,9993983.359943435
2015-10-11,5242647.309664691,546733.877258058,10140556.109718297
2015-10-12,5119399.196248164,194688.93474905062,10278562.496450007
2015-10-13,5187286.173321022,538598.3576665436,9642872.821292773
2015-10-14,5248623.292076275,357814.4455536191,9646532.005137142
2015-10-15,4847514.591561446,179151.47723541595,9632838.13987654
2015-10-16,5090502.472572531,516456.0055471791,9910212.385459185
2015-10-18,5042993.859353001,274105.3744691904,9626777.224569792
2015-10-19,4889473.632675285,167063.05796193227,9563462.546739157
2015-10-20,4927845.496658935,213393.1944338789,9636389.429813312
2015-10-21,4961315.326544745,241097.3941304413,9664580.176135667
2015-10-22,4534883.992416826,-340172.71671332256,9328183.942120306
2015-10-23,4755970.7456251085,23512.403604421328,9615466.84804589
2015-10-24,4722222.088581384,-269592.64666466054,9131101.869609132
2015-10-25,4678176.532974822,115378.20490871089,9702124.006493976
2015-10-26,4517695.891740298,-431589.72787556914,9359952.337967237
2015-10-27,4555331.524952359,-356644.37231417676,9618816.370696364
2015-10-28,4594701.56176228,-464206.6732228718,9356505.447282476
2015-10-29,4181068.2306532254,-592844.8627224393,8953679.43602265
2015-10-30,4421949.752802998,-554404.8725060078,8823897.313254584
2015-10-31,4414921.983743783,-275679.6845284919,9010746.332761094
2015-11-01,4404280.463108154,-165962.61309281405,9248496.548230214
2015-11-02,4283473.646155075,-70152.25767820528,9076269.85566155
2015-11-03,4366475.729904183,-365720.6889866936,9045484.824571684
2015-11-04,4456174.967744734,-496428.8670731007,9191958.190169903
2015-11-05,4096966.333700301,-569626.4913197656,8940284.146314155
2015-11-06,4395382.609634757,-698817.2434155331,9228293.609459503
2015-11-07,4447918.584209111,-90791.27880406284,8538346.457214873
2015-11-08,4497718.430973468,-344041.0563761518,9120861.450729791
2015-11-09,4437036.366909824,-339756.65881542093,9490225.404341148
2015-11-10,4578638.270836143,-149159.74110000153,9046799.154519195
2015-11-11,4724219.381957768,2649.0874204421148,9502689.427103976
2015-11-12,4417026.147844957,-395975.3593103223,9121531.605366327
2015-11-13,4762515.507494471,-32468.935750842524,9541324.540107587
2015-11-14,4856205.537188052,278851.9105932766,9669923.288539097
2015-11-15,4940386.813592423,-3046.409552282385,9835340.737785403
2015-11-16,4906603.950767903,-81684.85723013993,9669746.467466144
2015-11-17,5067074.432347955,581488.364795129,9767970.41641624
2015-11-18,5223119.403135437,494262.13555654907,9974729.767758925
2015-11-19,4917794.148227382,114484.08486420309,9565147.403686017
2015-11-20,5256551.328335327,489655.29722740606,10016714.390565457
2015-11-21,5335090.8119842075,923318.8545402869,10372934.536217947
2015-11-22,5396065.50402372,692262.8901901633,10034320.578131717
2015-11-23,5331552.802264294,900553.5971423159,10118861.02066264
2015-11-24,5454459.103373092,535169.7113124462,9919525.691007808
2015-11-25,5566932.437667413,854933.786073016,10400878.518545736
2015-11-26,5212971.47958867,582271.4580145808,9932199.727829918
2015-11-27,5499064.609011693,649663.8453396109,10302541.734686771
2015-11-28,5522013.540778819,807189.3023282511,10252279.313499408
2015-11-29,5525611.648980551,991010.8827254667,10448903.23076977
2015-11-30,5403087.374340588,1217295.4624670348,10028670.956438582
2015-12-01,5468480.89994076,907668.3084347262,10094492.389047407
2015-12-02,5525029.924878932,1073306.820544646,10308861.512128448
2015-12-03,5117753.496929465,431788.91166213306,9619352.088081622
2015-12-04,5354068.238051626,568650.1270131905,10187979.297447555
2015-12-05,5331592.064666541,704109.5028713217,10092574.04976611
2015-12-06,5294806.023608142,742452.338577488,10052278.179825496
2015-12-07,5137485.02291136,476092.30019890325,9616316.884820187
2015-12-08,5174065.919741456,603068.3572738047,10016147.532677805
2015-12-09,5208028.95149286,691725.1766822999,9754078.218455086
2015-12-10,4784481.5037708,550303.9425460391,9437098.68942131
2015-12-11,5010778.458307914,206538.38239737097,9501060.607603913
2015-12-12,4984334.012631413,149157.34662133205,9737293.17494131
2015-12-13,4949295.27047844,342283.77854166995,9802926.818485254
2015-12-14,4798987.959196816,70439.67734563943,9788371.035728555
2015-12-15,4847302.226195256,-74824.37495759276,9729908.472859979
2015-12-16,4897093.91903081,350533.3539160222,9719404.39237249
2015-12-17,4492789.708412647,-190822.3752515627,8991473.29704656
2015-12-18,4741029.629187318,-11572.745503220007,9681100.567225162
2015-12-19,4738501.250091541,-235324.7549184246,9647961.817437546
2015-12-20,4728635.097664322,27310.264201559025,9343797.866564654
2015-12-21,4604071.044638307,-592449.0692149051,9340757.912699847
2015-12-22,4678063.015777126,298804.79707679414,9062861.557968022
2015-12-23,4752896.881067586,-17452.689374070556,9400404.170188624
2015-12-24,4372509.440710239,-101679.96948057276,8721072.865952024
2015-12-25,4643141.715035105,-306888.53213415697,9572446.505772695
2015-12-26,4661180.490847362,-125205.65526058961,9832266.598403325
2015-12-27,4669857.599983301,-106634.27831384218,9428324.145915277
2015-12-28,4561716.603594317,-338469.4701275241,9361199.043781057
2015-12-29,4650014.311146769,-133377.7087647707,9090590.810791835
2015-12-30,4737132.189178257,265054.1798482907,9569125.967334079
2015-12-31,4367185.851655088,-233202.69744561665,9483708.667940775
2016-01-01,4646666.224583523,289737.17914886883,9473926.979990505
2016-01-02,4672266.795303765,-19927.471912502,9453612.139704498
2016-01-03,4687566.945258789,-316418.8861708201,9348237.849209266
2016-01-05,4679645.293008417,-159718.83338078167,9029744.451091865
2016-01-06,4772806.09944865,34925.09685760627,9385962.459784085
2016-01-07,4409418.574404111,-532963.0138549582,9009680.245148964
2016-01-08,4696269.5120763825,146333.85347698387,9308991.06991767
2016-01-09,4730291.6648342945,-174544.49869621327,9211946.452442236
2016-01-10,4755235.809802475,-269612.16387913504,9711426.994544193
2016-01-12,4770566.891480737,-137682.15579698258,9534145.39373154
2016-01-13,4877277.27840471,331033.7551255907,9341049.139155068
2016-01-14,4528541.581650509,-125017.29278458637,9203018.075489005
2016-01-15,4830910.560895533,77939.91599713024,9398489.994731108
2016-01-16,4881007.776008519,-32770.191258418956,9897944.905901816
2016-01-17,4922211.449939184,395154.3245221027,9724934.519082455
2016-01-18,4847107.82737091,231376.39080479977,9195497.814039124
2016-01-19,4968883.936645828,109303.47396848108,9739196.670335667
2016-01-20,5089735.127524672,181023.6314034498,9958147.9738972
2016-01-21,4753475.723137886,-250261.16947986235,9446128.234695124
2016-01-22,5066186.349773554,473851.151870826,9768291.155109366
2016-01-23,5124052.152880036,393816.80911953404,9924684.332901377
2016-01-24,5170061.526124285,763518.7541417587,9473632.21624653
2016-01-25,5096475.073798984,45977.14905690207,9841638.947499732
2016-01-26,5216232.170490229,177426.47852864699,9941460.44572788
2016-01-27,5331370.002456777,929193.4387439276,9979970.421959061
2016-01-28,4985643.011136424,97137.8145641769,10273083.21222492
2016-01-29,5285175.968903576,305539.1843259401,9942665.175959293
2016-01-30,5326304.656250171,965861.8360149153,10073097.836268736
2016-01-31,5352273.634464276,639373.4365331709,10081462.97029333
2016-02-01,5255700.806480576,348195.08420315216,10003446.906569632
2016-02-02,5349976.215381993,572584.2688624071,10059102.63478594
2016-02-03,5437670.158134081,648778.4698888863,10185191.887807313
2016-02-04,5063138.831792957,544316.7990438625,9902022.243976101
2016-02-05,5333161.134097355,459325.4200464591,9883862.002830772
2016-02-06,5344761.062978418,839085.266053006,9932980.288792303
2016-02-07,5341885.7536838,385833.9471827253,10129395.142402431
2016-02-08,5217849.443792397,605502.3447595165,9725578.30575945
2016-02-09,5286711.447791622,733631.0277882956,10315948.007992309
2016-02-10,5351663.866306215,739327.838125532,10363670.83755766
2016-02-11,4957617.889911627,414768.1478594736,9552044.554397041
2016-02-12,5211822.937272578,734948.0431741003,9982334.832987003
2016-02-13,5211673.64567263,337022.9430399695,9827563.045622215
2016-02-14,5201375.263622114,262680.30314415356,9825087.720079504
2016-02-15,5074378.167779977,309042.71468341467,9666915.620434806
2016-02-16,5144749.92466732,233873.15074594915,9936998.502535028
2016-02-17,5215560.8564519435,676481.6661928055,9922823.890242407
2016-02-18,4831472.0920072105,-46034.782287014576,9857300.835327035
2016-02-19,5099360.346480195,553941.0886469919,10106784.408801345
2016-02-20,5116134.331687841,-76284.80996432125,9749415.313196635
2016-02-21,5125413.114445966,259054.63885659762,9891377.595575195
2016-02-22,5019976.801425681,595157.6684322719,10032226.692133788
2016-02-23,5113157.525700694,-159226.0273829452,9627970.375049217
2016-02-24,5207246.159693927,442491.2225684042,10265981.662213083
2016-02-25,4846103.127308886,163840.2303261546,9542255.34884068
2016-02-26,5135806.893811332,423845.40499005263,9774279.370112548
2016-02-27,5172494.334541348,202161.4503295297,10069166.60132381
2016-02-28,5199062.582494519,594386.3080654267,9714003.900973996
2016-02-29,5107642.022095242,288996.4688774243,9833746.339364773
2016-03-01,5211007.720281759,628886.0299346976,9986400.519056162
2016-03-02,5311004.083834489,491434.77047407447,9975741.866297664
2016-03-03,4951170.547739658,434770.1173451191,9979986.24267794
2016-03-04,5237401.390822445,490714.86329144577,10327276.306670932
2016-03-05,5265793.498396092,675965.7099935596,10045146.61879206
2016-03-06,5279351.40406949,497599.11063571565,9963120.949416729
2016-03-07,5170459.132800351,402274.0619914793,9625899.464815283
2016-03-08,5252286.119291518,555809.3022556454,10092969.843447182
2016-03-09,5327202.103643672,174434.3268512264,10324969.184015458
2016-03-10,4939389.0499486625,40791.50973659608,9611429.453126939
2016-03-11,5195483.546961365,625301.8441222961,9729934.102421448
2016-03-12,5192403.985818361,173226.80155726915,9762391.379824413
2016-03-13,5174032.4215175,616213.831525085,10149885.095111223
2016-03-15,5085373.032424774,383896.1808860719,9648419.14568475
2016-03-16,5132428.127988289,653119.0750564905,10003688.032597639
2016-03-17,4719850.644814138,-166121.9271730563,9169301.670248866
2016-03-18,4955045.276013349,153479.672324242,9230571.301339885
2016-03-19,4935601.0818233,110268.4916364107,9425160.5690405
2016-03-20,4905952.500931482,-54876.59919998254,9735309.100931142
2016-03-21,4759808.460982627,-45374.47243313041,9352279.929693274
2016-03-22,4811518.137707121,11666.555266431305,9320248.495772494
2016-03-23,4864449.477136948,211310.50724610247,9435024.095707398
2016-03-24,4463569.639944512,-60918.79154060921,9141899.625767935
2016-03-25,4716061.807253109,-273642.7543942686,9537582.457912661
2016-03-26,4719133.459755601,-39432.35862645297,9540791.527410638
2016-03-27,4716686.664629567,268045.979718112,9735659.010898907
2016-03-28,4601760.968433131,-259946.5777145586,9464667.479599975
2016-03-29,4687917.086897344,-299285.9075515708,9357886.614543315
2016-03-30,4777637.022290521,1144.3764030113316,9476531.590261862
2016-03-31,4414929.1714474065,-278413.1249377792,9305072.04602224
2016-04-01,4705972.172138183,224314.79052082187,9464571.222753413
2016-04-02,4746951.831719498,351473.52580886224,9471142.292037955
2016-04-03,4780760.850231048,-68192.27895908372,9682940.209519714
2016-04-04,4699471.082996227,399962.8097481502,9216424.39582086
2016-04-05,4815745.674384565,-29531.718910539068,9604313.113100318
2016-04-06,4931265.853169866,76502.71948434846,10197121.514438571
2016-04-07,4589360.155998934,64147.079253137315,9591928.42691774
2016-04-08,4895669.09744296,265484.051642037,9270019.168701082
2016-04-09,4945998.990571009,297421.0829075089,9688217.829799414
2016-04-10,4983034.098917571,-121073.95763338575,9691334.55333747
2016-04-11,4898816.458646443,-175399.16226258114,9401671.866671544
2016-04-12,5006160.434373752,173956.08878578534,9621115.433070613
2016-04-13,5107076.677844372,566925.1335704352,9704808.458933396
2016-04-14,4745393.286547464,195229.53977810947,9482854.092728993
2016-04-15,5027407.363526623,591554.32953421,9937310.744588772
2016-04-16,5049721.01326338,82042.002825337,9787535.877856128
2016-04-17,5055931.425341082,768224.7483562037,10066994.483621445
2016-04-18,4939084.982898412,538477.6668270763,9870954.192553874
2016-04-19,5013063.168710715,487050.3192401185,10093488.514262801
2016-04-20,5080975.7390108155,-20364.781654598522,9621907.585352778
2016-04-21,4687749.83227095,-542529.9865762213,9093274.412271228
2016-04-22,4940749.128913856,292030.1018072665,9914587.641253661
2016-04-23,4937578.030198279,367451.82757625385,9910270.892899815
2016-04-24,4922741.4331696965,304184.06385749683,9437306.19414063
2016-04-25,4790070.929036786,-622.3910456411043,9630793.44398826
2016-04-26,4854086.027353065,372943.7043709194,9446291.1491585
2016-04-28,4528125.993766643,-78232.79695696574,9102012.395319127
2016-04-29,4790819.005478424,215130.62336979274,9483977.117425796
2016-04-30,4803940.778561946,361103.39313647465,9747799.422514606
2016-05-01,4811686.691580835,364065.68480602495,9510222.024180891
2016-05-02,4707384.5533527015,9763.064730403657,9180057.546413675
2016-05-03,4804867.453133939,82017.37382363855,9432987.580623267
2016-05-04,4906863.22949726,192889.5527703871,9702001.3108232
2016-05-05,4557589.435292614,-15478.478824934915,9640666.238249512
2016-05-06,4863387.854041273,-30041.45408015302,9639646.279760888
2016-05-07,4920553.204008837,4396.315151169952,9458548.63290452
2016-05-08,4972026.01079909,104885.33462231631,9651879.118795475
2016-05-09,4909859.63052226,362974.46445067844,9808802.021936763
2016-05-10,5046628.953448167,428360.4261652561,9984064.279996233
2016-05-11,5183855.731710571,140779.9957738732,9932566.51639441
2016-05-12,4864638.40048653,176872.8486668838,9516815.888849802
2016-05-13,5194319.459851808,122274.3766340461,9903859.720928961
2016-05-14,5268344.113334214,471714.68232952815,9895546.499553606
2016-05-15,5328979.278373854,646087.6580195064,9938093.008161206
2016-05-16,5267802.184653787,676198.2701253815,9900961.938445475
2016-05-17,5397125.445741028,655693.0772936849,10174081.608570945
2016-05-18,5518433.043637618,631182.0132144672,9974594.689324597
2016-05-19,5175014.747098024,334085.60210389574,9952602.979688518
2016-05-20,5472631.848547492,365886.74801803136,10227399.533766795
2016-05-21,5507367.905289157,1009543.3576112832,10449823.022106308
2016-05-22,5522333.763341356,779362.0740442433,10445877.67821399
2016-05-23,5410136.412687546,140761.37701261914,10040544.032641051
2016-05-24,5484279.053529281,704609.201109503,10156636.767399225
2016-05-25,5547567.455614696,893999.4320344835,10234255.63946555
2016-05-26,5144710.905184036,535315.9971517473,9760526.667984208
2016-05-27,5382951.508247364,886783.7640011766,10095812.626661796
2016-05-28,5359876.506023579,595597.7583110445,9975864.969152918
2016-05-29,5320083.910625453,404795.8875721754,9579256.844991857
2016-05-30,5157612.070901762,-26114.69436204533,9731925.844952991
2016-05-31,5187301.611249451,408042.6808000994,10021731.9720073
2016-06-01,5213165.861465026,602094.6837520818,9920347.985231394
2016-06-02,4780959.052208446,370899.2452685601,9176980.073066391
2016-06-03,4998776.941692215,486698.243675598,9320042.061280765
2016-06-04,4964845.318321631,708286.379299066,10058083.428938553
2016-06-05,4924167.346211073,159910.63029942874,9844184.01504166
2016-06-06,4770940.873998855,-96038.53849563746,9092108.152469806
2016-06-07,4819914.497623712,-318183.19442587346,9650782.957170358
2016-06-08,4874758.670578478,204810.9001329174,9486562.433727445
2016-06-09,4480641.134256499,-287590.6119249288,9295670.336544253
2016-06-10,4744841.154612113,377220.44728487334,9459162.333140839
2016-06-11,4764557.65782119,-3439.07132661201,9416624.234319504
2016-06-12,4783581.716908164,92019.25416406924,9470458.479170538
2016-06-13,4694743.845953856,-112585.32052991918,9535714.336480487
2016-06-14,4811304.098229275,286663.1243947097,9517373.361267673
2016-06-15,4935360.358736485,86558.02024711591,9595325.118075902
2016-06-16,4610463.116977269,-122614.51575950808,9322120.2466029
2016-06-17,4942270.1626318665,193778.66256301926,9526442.335853996
2016-06-18,5026395.225326196,120062.6444557301,9434396.967520945
2016-06-19,5105119.940274528,226848.7000364108,9824493.064378655
2016-06-20,5069878.55689449,513049.31315055926,9765348.093678052
2016-06-21,5232682.406198686,544042.8349634245,10302000.589133073
2016-06-23,5098190.620658047,461380.16857588786,9756669.717711512
2016-06-24,5448593.115832738,916194.3971876523,10395909.650992274
2016-06-25,5540975.203558672,568033.0163819502,10605833.136501106
2016-06-26,5617460.534796222,707222.9907385454,10598106.369162075
2016-06-27,5569573.830145687,930265.312642602,10421352.415167136
2016-06-28,5709660.748000965,1062498.6718067478,10354531.590349771
2016-06-29,5839315.7747786185,909704.7514743906,10301248.089397512
2016-06-30,5502005.977655604,318002.01848635694,10325077.740591338
2016-07-01,5803723.904853463,978761.6042655482,10336952.497693617
2016-07-02,5840823.787407401,1212544.8243228884,10486942.147493262
2016-07-03,5856710.841946266,1251467.8456207467,10754633.204520958
2016-07-04,5744293.781133492,767553.1673190418,10437655.369535342
2016-07-05,5817368.4881469505,1134569.9922375607,10218329.594558528
2016-07-06,5879008.514937278,1099214.558272818,10921004.095674591
2016-07-07,5474151.259025634,685881.5376259785,10295266.451831672
2016-07-08,5710214.112722436,844299.4380110544,10520691.247698072
2016-07-09,5684895.71408108,698831.8832669676,10566069.377394393
2016-07-10,5642833.014332953,607956.191058758,10224771.761034053
2016-07-11,5478025.098605056,655997.5488176163,10317657.05503555
2016-07-12,5505192.439183919,357373.28395974735,9806451.276057985
2016-07-13,5528147.83750351,895501.2604838547,10382601.886418192
2016-07-14,5092368.364389757,523758.9490521341,9682633.25106534
2016-07-15,5305602.894196403,623095.6634743019,10130834.168316463
2016-07-16,5265670.504125711,714681.2962598911,10298480.647414338
2016-07-17,5217120.433465236,163410.29796506092,9997537.053205397
2016-07-18,5053664.359840313,422988.8271783491,9736819.475134607
2016-07-19,5089549.339315361,360455.3024802793,10048959.993771696
2016-07-20,5127947.192418772,646008.6734100203,10059368.499934705
2016-07-21,4713549.045012073,456789.48220935446,9668024.701910574
2016-07-22,4953198.91095198,350880.38534339616,9832083.328563277
2016-07-23,4943720.792571188,18602.335849906063,9783278.51420523
2016-07-24,4928609.135517471,302923.3362360475,9395893.968548493
2016-07-25,4800492.499203053,-104107.0543642761,9720531.723153036
2016-07-26,4872537.882194423,257492.44604797076,9511141.016826782
2016-07-27,4946870.591742788,142375.76516083055,9723550.656076707
2016-07-28,4567197.513364599,-19936.047008329933,9502838.418909127
2016-07-29,4839466.878510394,185931.637346178,9614972.853522487
2016-07-30,4859718.303293113,-16723.677122928988,9483292.525434488
2016-07-31,4870792.336928372,468604.64596157667,9750081.542200787
2016-08-01,4764808.904290132,25986.44764286892,9811423.868026707
2016-08-02,4854581.738452455,64238.785238283584,9690045.189191496
2016-08-03,4942043.490498683,344617.0046284801,9712851.533380046
2016-08-04,4570869.316276253,7509.641994518655,9375261.812562449
2016-08-05,4847132.127215844,-285073.36355312704,9357622.32103501
2016-08-06,4867143.508178357,219064.85618615366,9990308.365218075
2016-08-07,4874149.903210492,562384.140458267,9964805.419926774
2016-08-08,4760793.935741177,-38114.613166230694,9178860.393011816
2016-08-09,4840508.54531351,21979.025037817617,9312323.582422908
2016-08-10,4915919.299769678,121221.02547816194,9704628.79889527
2016-08-11,4531443.418652775,-184461.17516120264,9301583.07381423
2016-08-12,4793919.472676847,212747.19226885663,9845028.827621207
2016-08-14,4794935.336416127,248731.55907703383,9433752.800878081
2016-08-15,4670785.566965654,117729.30588515413,9353309.842790179
2016-08-17,4811780.277014821,281432.7638773847,9313428.514862765
2016-08-18,4424900.96505272,-373666.2960478106,9612123.487768928
2016-08-19,4688512.383301439,-223051.58143609218,9304745.479878655
2016-08-20,4699855.085681328,240470.41007451247,9514848.367268715
2016-08-21,4702945.536095472,26496.563614244682,9074990.739867412
2016-08-22,4591014.013893163,218914.78943975334,9295152.198721822
2016-08-23,4677881.5913962545,-459086.8695036062,9422516.81946063
2016-08-24,4766351.97960526,302021.79495794186,9346033.623987215
2016-08-25,4400807.003008958,-410531.0948605042,9212680.382952046
2016-08-26,4687839.677216046,-46395.39614476918,9203362.397568325
2016-08-27,4724079.482592892,169031.27406487937,9456429.047856538
2016-08-28,4752879.813389151,237590.52061718915,9525131.161182314
2016-08-29,4666777.626959996,46050.94670667147,9606324.885536611
2016-08-30,4778892.910733511,29244.246246536484,9439227.436314788
2016-08-31,4891343.043668627,278363.5348019668,9683365.383373275
2016-09-01,4547860.099329757,-33123.17696387662,8992558.92956329
2016-09-02,4854444.378028115,452875.08063903434,9309043.92650307
2016-09-03,4907208.123588653,-71541.61690868284,9617682.94680884
2016-09-04,4949078.834528356,296322.6942698597,9672963.50535961
2016-09-05,4872271.709816856,148289.9027386737,9539818.237668177
2016-09-06,4989698.462077306,383692.54976364534,9615462.437000163
2016-09-07,5103387.301280369,288274.5016221285,10089992.6038743
2016-09-08,4757101.981345974,58610.58127737553,9260069.40260646
2016-09-09,5056993.165538461,79375.77040745904,10111985.270144079
2016-09-10,5099436.158290286,632484.5186798858,9635270.022273507
2016-09-11,5127724.625473956,496642.7748701456,9692611.303117735
2016-09-12,5034530.168659405,25371.603561990847,9854168.282702696
2016-09-13,5133295.414164533,636923.9094349097,10048525.411419036
2016-09-14,5226635.936814534,270008.4832594891,10214645.174198905
2016-09-15,4858939.500224506,377760.03868659853,9293422.932472903
2016-09-16,5136996.512927104,363142.5518993682,9812990.641747748
2016-09-17,5157816.425181013,256706.1782457079,9938175.979191858
2016-09-18,5165300.378366951,771956.0513809929,10098568.003511455
2016-09-19,5052680.6534446785,308028.58459071966,10192507.575442443
2016-09-20,5133895.230098312,138499.7804942372,9698952.178937301
2016-09-21,5211973.3768766755,414258.70962929097,9977509.634484176
2016-09-22,4831621.285335776,-108391.5374595748,9459577.332083149
2016-09-23,5099842.093004502,493552.00034381147,9907862.304745967
2016-09-24,5113745.365781186,486715.9524514402,9606052.277022306
2016-09-25,5117216.586866151,365717.5039913963,9937697.405021561
2016-09-26,5003357.315816954,547248.1296815189,10108981.648880774
2016-09-27,5085864.324534775,110917.96391020674,9715285.252630992
2016-09-28,5167423.50355083,636028.3715531798,10021030.951075632
2016-09-29,4792307.306242484,-164743.64949775345,9513397.7406983
2016-09-30,5067009.71913602,418233.55774751154,9574507.663624894
2016-10-01,5088073.3717256235,121507.32307791403,9831080.254244097
2016-10-02,5098778.788843048,492761.7934550315,9991202.271413187
2016-10-03,4991605.834801999,331297.1130183073,10075732.968961209
2016-10-04,5079634.989948621,413304.31071472826,10229666.72300128
2016-10-05,5164963.555356615,616117.7959708215,9613714.528299762
2016-10-06,4791324.8454550225,-34410.06075544115,9751530.148962531
2016-10-07,5064743.660319556,83597.78847031569,9672671.980980288
2016-10-08,5081381.98745223,217994.64691620978,9940748.245520875
2016-10-09,5084244.325750992,239858.0241888733,9606225.245555436
2016-10-10,4965652.142694654,184968.1048027777,9898288.748410385
2016-10-11,5038654.656193506,493880.6035465512,10168336.34702047
2016-10-12,5105450.690758978,455409.4981880749,9866417.163705468
2016-10-13,4710009.436009564,-265413.2635869902,9627385.610769514
2016-10-14,4958723.289460057,-53511.9013257319,9897313.581878437
2016-10-16,4922190.895600438,377116.85647496954,9453660.592932133
2016-10-17,4773583.227819816,103077.35449356702,9320495.203509934
2016-10-18,4816260.44649571,108111.06621448185,9563762.609039336
2016-10-19,4853269.400793014,94776.36283476163,9806054.89450222
2016-10-20,4429464.617106708,-598504.731624253,9040279.374179272
2016-10-21,4652136.240843489,-170097.44286285737,9453603.815873712
2016-10-22,4618823.067110402,-93644.70728542947,9210929.258898383
2016-10-23,4573980.940348939,-524362.7445748361,9345201.48238043
2016-10-24,4411417.057968644,-320855.40130729723,9243586.290905058
2016-10-25,4445658.500763432,-398566.6101494221,9482633.501156392
2016-10-26,4480330.945857667,-562362.0778755734,9403625.119639797
2016-10-27,4060736.6358489697,-758082.9694509223,9171657.348621935
2016-10-28,4294466.035154908,-385685.1923597713,8914844.605615554
2016-10-30,4259361.63195097,-523453.0115538481,8669473.960638732
2016-10-31,4128563.172198516,-627393.9215318578,8976629.997067323
2016-11-01,4200958.858097006,-636902.5847595657,8494357.81541003
2016-11-02,4279637.28824213,-457259.07109662984,9041498.349510754
2016-11-03,3909207.7303083176,-868550.92573442,8400829.731479932
2016-11-04,4196426.082585991,-361534.1613823467,9143203.578249175
2016-11-05,4238013.670796288,-817512.4016742515,9103192.29441166
2016-11-06,4277339.093117755,-748696.1566353856,8817964.189008951
2016-11-07,4206873.364199595,-243532.58406049196,8953816.564414827
2016-11-08,4339586.186844422,-276236.07786052075,9576181.335297482
2016-11-09,4477358.616322806,-319142.8217086774,8973914.415998323
2016-11-10,4163600.322754831,-497408.51890009234,8695840.027279755
2016-11-11,4503904.860804567,-127989.2362537572,9079742.790754896
2016-11-12,4593896.982085672,-23766.184699464022,9723952.071913397
2016-11-13,4675941.433404337,-392790.4845796287,9520238.843457017
2016-11-14,4641622.764684452,7010.205132511948,9449978.04062532
2016-11-15,4803163.311741359,-66681.96796930909,9444566.056557471
2016-11-16,4961854.037537805,273586.6843178297,9483441.63375976
2016-11-18,5005015.165867111,82118.58814464939,9733493.386439942
2016-11-19,5090415.313964044,352142.1814662672,9834017.918988384
2016-11-20,5159386.756610997,290818.77881415345,10122315.848537114
2016-11-21,5103832.009584316,197854.2866084942,10168111.125650158
2016-11-22,5236464.762044537,567350.0366463411,10366567.392157795
2016-11-23,5359227.418352923,610347.073044026,9806124.615983166
2016-11-24,5015905.276338464,294377.6675139414,9714697.138766559
2016-11-25,5312770.87453121,912717.0919485401,10232776.692524258
2016-11-26,5346412.88115354,477860.8867883106,9995016.961741265
2016-11-27,5360419.509069281,683288.5466873994,10044412.328503134
2016-11-28,5247826.708974341,249230.5201369439,9903012.78515524
2016-11-29,5322499.200158737,458023.2386187641,10369750.79401517
2016-11-30,5387520.056165219,597879.1178660651,10291269.761931675
2016-12-01,4987777.71093738,326104.7618608319,9784104.440398624
2016-12-02,5230584.643162045,547057.785696275,10136674.97597309
2016-12-03,5213482.78596269,900707.5036026338,9862913.065749615
2016-12-04,5180906.250838591,228736.4154365,9903868.412469584
2016-12-05,5026612.136401415,444050.355002936,9923584.455437614
2016-12-06,5065047.899054804,689115.5115485614,9981519.77256139
2016-12-07,5099731.309190095,382228.3520323616,9671334.692566805
2016-12-08,4675832.045552398,-86150.85769789401,9341952.505467776
2016-12-09,4900789.249164177,399942.47443525324,9682909.773719743
2016-12-10,4872120.02379605,447846.5150180283,9712941.719934288
2016-12-11,4834089.29101885,44891.511325619904,9391126.742990647
2016-12-12,4680151.475557547,137463.60787355676,9658965.789510984
2016-12-14,4769624.81720061,-170689.1032882304,9280701.785065453
2016-12-15,4360592.383968668,-440469.2469948122,8988398.083779855
2016-12-16,4604005.247448385,-424555.6767284907,9829984.788059147
2016-12-17,4596672.096693561,-297308.7332326028,9695368.67039377
2016-12-18,4582132.091570595,-92506.4248132629,9427755.567353953
2016-12-19,4453118.5727297105,-389759.2313288225,9160293.877461616
2016-12-20,4522961.675463758,-372778.72423477075,9235325.354134912
2016-12-21,4594004.76869369,-9737.985800450811,9122316.81695736
2016-12-22,4210222.65410591,-672965.8721206394,8940633.508862708
2016-12-23,4477874.747778903,-231370.46906781782,9207693.740914507
2016-12-24,4493347.1835442865,-64772.002625737136,8955761.226174254
2016-12-25,4499853.280741524,-282031.9989352262,9189735.355493585
2016-12-26,4389901.997193963,-596715.9647511996,8776124.571316179
2016-12-27,4476701.725900717,-96579.76819013357,8999527.11503044
2016-12-28,4562574.404671453,-70491.86924442828,9449470.83778289
2016-12-29,4191568.0321382447,-398723.56025573646,9017915.95365184
