customer_id,last_order_date,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_total,segment
C847265040,2011-08-07,1,278535.84,4,4,4,12,Champions
C899256980,2011-08-07,1,426053.55,4,4,4,12,Champions
C232020366,2011-08-07,1,722248.01,4,3,3,10,Needs Attention
C234066998,2011-08-07,1,41807.73,4,5,5,14,Champions
C589706027,2011-08-06,1,3991576.71,4,1,1,6,Needs Attention
C234303033,2011-08-06,1,1105107.12,4,2,2,8,Needs Attention
C689478623,2011-08-06,1,98461.28,4,5,5,14,Champions
C566957032,2011-08-05,1,1031331.2,4,3,3,10,Needs Attention
C858088290,2011-08-05,1,510730.77,4,4,4,12,Champions
C560817134,2011-08-05,1,1461909.9,4,2,2,8,Needs Attention
C282319724,2011-08-05,1,2302027.35,4,1,1,6,Needs Attention
C704277122,2011-08-05,1,8663.38,4,5,5,14,Champions
C693807923,2011-08-05,1,222603.36,4,4,4,12,Champions
C169913280,2011-08-05,1,4206243.3,4,1,1,6,Needs Attention
C392325484,2011-08-05,1,546283.32,4,4,4,12,Champions
C178453862,2011-08-04,1,1505312.6,4,2,2,8,Needs Attention
C748082530,2011-08-04,1,2018751.0,4,2,2,8,Needs Attention
C328407800,2011-08-03,1,165176.33,4,5,5,14,Champions
C935229909,2011-08-03,1,642122.08,4,3,3,10,Needs Attention
C368001925,2011-08-02,1,961882.56,4,3,3,10,Needs Attention
C307823455,2011-08-02,1,31127.2,4,5,5,14,Champions
C299518907,2011-08-02,1,805408.4,4,3,3,10,Needs Attention
C804875838,2011-08-01,1,88653.66,4,5,5,14,Champions
C143779122,2011-08-01,1,687589.76,4,3,3,10,Needs Attention
C989858567,2011-08-01,1,874.4,4,5,5,14,Champions
C831718099,2011-08-01,1,1190495.6,4,2,2,8,Needs Attention
C216827476,2011-07-31,1,27271.59,4,5,5,14,Champions
C593050849,2011-07-31,1,3763993.8,4,1,1,6,Needs Attention
C117054879,2011-07-31,1,74593.35,4,5,5,14,Champions
C110796964,2011-07-31,1,291295.55,4,4,4,12,Champions
C395434272,2011-07-31,1,542932.39,4,4,4,12,Champions
C948453843,2011-07-31,1,1527116.8,4,2,2,8,Needs Attention
C169164836,2011-07-30,1,402803.05,4,4,4,12,Champions
C931962764,2011-07-30,1,4909779.69,4,1,1,6,Needs Attention
C221038758,2011-07-30,1,433455.75,4,4,4,12,Champions
C757685267,2011-07-29,1,3101713.23,4,1,1,6,Needs Attention
C813652455,2011-07-29,1,547427.54,4,4,4,12,Champions
C545506227,2011-07-29,1,4083086.7,4,1,1,6,Needs Attention
C472811925,2011-07-29,1,907137.0,4,3,3,10,Needs Attention
C936528098,2011-07-28,1,5425230.51,4,1,1,6,Needs Attention
C998989236,2011-07-28,1,1316491.9,5,2,2,9,Needs Attention
C547906911,2011-07-28,1,2922682.0,5,1,1,7,Needs Attention
C784881579,2011-07-28,1,1794734.76,5,2,2,9,Needs Attention
C770201098,2011-07-28,1,402138.75,5,4,4,13,Champions
C153027808,2011-07-28,1,2127771.68,5,2,2,9,Needs Attention
C333799254,2011-07-28,1,354546.4,5,4,4,13,Champions
C419245421,2011-07-27,1,236363.16,5,4,4,13,Champions
C855647265,2011-07-27,1,318338.35,5,4,4,13,Champions
C388073861,2011-07-27,1,5703016.18,5,1,1,7,Needs Attention
C361231601,2011-07-26,1,3550518.51,5,1,1,7,Needs Attention
C614815366,2011-07-26,1,697643.52,5,3,3,11,Needs Attention
C228122794,2011-07-26,1,596559.52,5,3,3,11,Needs Attention
C355209720,2011-07-25,1,1444508.8,5,2,2,9,Needs Attention
C396850478,2011-07-25,1,1462754.4,5,2,2,9,Needs Attention
C392521178,2011-07-25,1,1172756.32,5,2,2,9,Needs Attention
C966243112,2011-07-25,1,135998.72,5,5,5,15,Champions
C153499877,2011-07-25,1,592416.0,5,3,3,11,Needs Attention
C247368609,2011-07-24,1,184567.44,5,5,5,15,Champions
C334625375,2011-07-24,1,818044.71,5,3,3,11,Needs Attention
C305618464,2011-07-24,1,666099.5,5,3,3,11,Needs Attention
C999697339,2011-07-24,1,71791.85,5,5,5,15,Champions
C654881560,2011-07-23,1,1863111.81,5,2,2,9,Needs Attention
C480250012,2011-07-23,1,1405571.68,5,2,2,9,Needs Attention
C704826867,2011-07-23,1,1218913.6,5,2,2,9,Needs Attention
C536689269,2011-07-22,1,779822.08,5,3,3,11,Needs Attention
C507564342,2011-07-22,1,5485141.83,5,1,1,7,Needs Attention
C914959275,2011-07-22,1,2378193.93,5,1,1,7,Needs Attention
C268779075,2011-07-21,1,61167.48,5,5,5,15,Champions
C117250573,2011-07-20,1,482615.65,5,4,4,13,Champions
C316677749,2011-07-20,1,129102.28,5,5,5,15,Champions
C875955235,2011-07-20,1,1519270.0,5,2,2,9,Needs Attention
C397912633,2011-07-19,1,6932.7,5,5,5,15,Champions
C427037560,2011-07-19,1,5853376.93,5,1,1,7,Needs Attention
C682667958,2011-07-19,1,843324.44,5,3,3,11,Needs Attention
C537279355,2011-07-19,1,143517.88,5,5,5,15,Champions
C485405433,2011-07-19,1,90638.57,5,5,5,15,Champions
C882567203,2011-07-18,1,43454.67,5,5,5,15,Champions
C605998408,2011-07-18,1,1491325.0,5,2,2,9,Needs Attention
C971870601,2011-07-18,1,4653164.01,5,1,1,7,Needs Attention
C953214871,2011-07-18,1,58946.94,5,5,5,15,Champions
C761974227,2011-07-18,1,814777.7,5,3,3,11,Needs Attention
C654133117,2011-07-17,1,210560.4,5,4,4,13,Champions
C294400823,2011-07-17,1,3760357.2,5,1,1,7,Needs Attention
C223871171,2011-07-17,1,798727.52,5,3,3,11,Needs Attention
C539798057,2011-07-17,1,4741375.65,5,1,1,7,Needs Attention
C379965007,2011-07-16,1,3910316.8,5,1,1,7,Needs Attention
C887014520,2011-07-16,1,292434.35,5,4,4,13,Champions
C643899953,2011-07-16,1,345324.8,5,4,4,13,Champions
C373825109,2011-07-15,1,18771.96,5,5,5,15,Champions
C170186650,2011-07-15,1,41139.15,5,5,5,15,Champions
C941525161,2011-07-14,1,1089666.38,5,3,3,11,Needs Attention
C193289697,2011-07-14,1,5059472.17,5,1,1,7,Needs Attention
C529918944,2011-07-14,1,2436512.42,5,1,1,7,Needs Attention
C282593095,2011-07-14,1,676081.98,5,3,3,11,Needs Attention
C467811858,2011-07-13,1,2016634.2,5,2,2,9,Needs Attention
C501030051,2011-07-13,1,983451.7,5,3,3,11,Needs Attention
C101939666,2011-07-13,1,240429.15,5,4,4,13,Champions
C305696141,2011-07-13,1,759154.72,5,3,3,11,Needs Attention
C954395043,2011-07-12,1,263679.65,5,4,4,13,Champions
C368275296,2011-07-12,1,90491.67,5,5,5,15,Champions
C958606326,2011-07-12,1,144580.37,5,5,5,15,Champions
C330845820,2011-07-12,1,889650.8,5,3,3,11,Needs Attention
C567938506,2011-07-11,1,2993849.6,5,1,1,7,Needs Attention
C243825089,2011-07-11,1,19751.61,5,5,5,15,Champions
C696836030,2011-07-11,1,2073128.88,5,2,2,9,Needs Attention
C470566594,2011-07-10,1,6490610.07,5,1,1,7,Needs Attention
C115399634,2011-07-09,1,5321036.91,5,1,1,7,Needs Attention
C923931586,2011-07-09,1,6932.19,5,5,5,15,Champions
C537475049,2011-07-08,1,2467536.48,5,1,1,7,Needs Attention
C213125598,2011-07-08,1,1137483.9,5,2,2,9,Needs Attention
C159205043,2011-07-08,1,10869.45,5,5,5,15,Champions
C119728934,2011-07-08,1,6060811.47,5,1,1,7,Needs Attention
C974112927,2011-07-07,1,345495.59,5,4,4,13,Champions
C300972449,2011-07-06,1,1438825.2,5,2,2,9,Needs Attention
C606548154,2011-07-06,1,811742.36,5,3,3,11,Needs Attention
C269800889,2011-07-06,1,83344.89,5,5,5,15,Champions
C733281028,2011-07-06,1,142634.7,5,5,5,15,Champions
C806093347,2011-07-06,1,6541695.03,5,1,1,7,Needs Attention
C296879184,2011-07-05,1,95042.35,5,5,5,15,Champions
C762523972,2011-07-05,1,542932.39,5,4,4,13,Champions
C687783038,2011-07-05,1,747012.2,5,3,3,11,Needs Attention
C448997771,2011-07-04,1,4736250.33,5,1,1,7,Needs Attention
C554910266,2011-07-04,1,1407184.04,5,2,2,9,Needs Attention
C469936168,2011-07-03,1,1490852.0,5,2,2,9,Needs Attention
C683925807,2011-07-03,1,1583684.3,5,2,2,9,Needs Attention
C952308070,2011-07-02,1,2035858.0,5,2,2,9,Needs Attention
C779841172,2011-07-02,1,97095.24,5,5,5,15,Champions
C657201564,2011-07-02,1,3966609.78,5,1,1,7,Needs Attention
C861076056,2011-07-01,1,32283.35,5,5,5,15,Champions
C245831382,2011-07-01,1,475995.52,5,4,4,13,Champions
C965059936,2011-07-01,1,14330.88,5,5,5,15,Champions
C274838292,2011-07-01,1,4055628.57,5,1,1,7,Needs Attention
C701006972,2011-07-01,1,369127.76,5,4,4,13,Champions
C181441628,2011-07-01,1,301350.5,5,4,4,13,Champions
C792475020,2011-07-01,1,4144647.36,5,1,1,7,Needs Attention
C942192924,2011-07-01,1,43655.07,5,5,5,15,Champions
C840255677,2011-07-01,1,4014370.4,5,1,1,7,Needs Attention
C896694934,2011-06-30,1,38529.4,5,5,5,15,Champions
C753352963,2011-06-29,1,299208.64,5,4,4,13,Champions
C478948819,2011-06-29,1,69943.24,5,5,5,15,Champions
C148577487,2011-06-29,1,509586.55,5,4,4,13,Champions
C497840583,2011-06-29,1,616044.66,5,3,3,11,Needs Attention
C514685714,2011-06-28,1,1479347.6,5,2,2,9,Needs Attention
C988399016,2011-06-28,1,883856.64,5,3,3,11,Needs Attention
C570652902,2011-06-28,1,3379556.0,5,1,1,7,Needs Attention
C788971841,2011-06-28,1,648983.5,5,3,3,11,Needs Attention
C965532004,2011-06-28,1,134523.68,5,5,5,15,Champions
C510356414,2011-06-28,1,1189349.52,5,2,2,9,Needs Attention
C228001773,2011-06-27,1,1054114.88,5,3,3,11,Needs Attention
C408891236,2011-06-27,1,5768418.18,5,1,1,7,Needs Attention
C473399007,2011-06-26,1,75955.53,5,5,5,15,Champions
C390353524,2011-06-26,1,483286.22,5,4,4,13,Champions
C506971251,2011-06-25,1,138269.3,5,5,5,15,Champions
C338479602,2011-06-25,1,1622164.11,5,2,2,9,Needs Attention
C282512414,2011-06-25,1,243083.2,5,4,4,13,Champions
C226191174,2011-06-25,1,587433.0,5,3,3,11,Needs Attention
C843718516,2011-06-24,1,36508.29,5,5,5,15,Champions
C411409938,2011-06-24,1,1771094.22,5,2,2,9,Needs Attention
C849976432,2011-06-24,1,2433883.41,5,1,1,7,Needs Attention
C286841714,2011-06-24,1,739742.4,5,3,3,11,Needs Attention
C139170444,2011-06-24,1,510547.4,5,4,4,13,Champions
C858280980,2011-06-24,1,2129456.7,5,2,2,9,Needs Attention
C465802562,2011-06-23,1,15038.32,5,5,5,15,Champions
C151922309,2011-06-23,1,930830.52,5,3,3,11,Needs Attention
C411763989,2011-06-23,1,5994381.9,5,1,1,7,Needs Attention
C677981603,2011-06-22,1,709171.21,5,3,3,11,Needs Attention
C858753049,2011-06-22,1,452399.7,5,4,4,13,Champions
C297664964,2011-06-22,1,1981390.4,5,2,2,9,Needs Attention
C384803712,2011-06-22,1,126945.44,5,5,5,15,Champions
C680264270,2011-06-21,1,197819.05,5,5,5,15,Champions
C297782981,2011-06-21,1,772838.88,5,3,3,11,Needs Attention
C769567668,2011-06-21,1,211665.3,5,4,4,13,Champions
C904723107,2011-06-21,1,4361798.29,5,1,1,7,Needs Attention
C472414529,2011-06-21,1,1738967.36,5,2,2,9,Needs Attention
C181401288,2011-06-21,1,1041110.56,5,3,3,11,Needs Attention
C594936120,2011-06-21,1,2455223.98,5,1,1,7,Needs Attention
C861035716,2011-06-21,1,78903.81,5,5,5,15,Champions
C678453671,2011-06-20,1,1722326.1,5,2,2,9,Needs Attention
C894607961,2011-06-20,1,153310.95,5,5,5,15,Champions
C913145673,2011-06-20,1,424772.4,5,4,4,13,Champions
C445572268,2011-06-20,1,738668.7,5,3,3,11,Needs Attention
C632719647,2011-06-20,1,1189349.52,5,2,2,9,Needs Attention
C898819243,2011-06-19,1,771776.39,5,3,3,11,Needs Attention
C156959712,2011-06-19,1,549389.06,5,4,4,13,Champions
C560143363,2011-06-19,1,1971782.72,5,2,2,9,Needs Attention
C150701797,2011-06-19,1,45390.45,5,5,5,15,Champions
C464464032,2011-06-19,1,1785087.6,5,2,2,9,Needs Attention
C184038007,2011-06-18,1,91350.03,5,5,5,15,Champions
C175851476,2011-06-18,1,4820899.78,5,1,1,7,Needs Attention
C578917109,2011-06-18,1,359749.76,5,4,4,13,Champions
C915782392,2011-06-18,1,6000900.15,5,1,1,7,Needs Attention
C319311463,2011-06-17,1,93123.6,5,5,5,15,Champions
C568801963,2011-06-17,1,2551778.88,5,1,1,7,Needs Attention
C635356366,2011-06-17,1,3205906.83,5,1,1,7,Needs Attention
C926251590,2011-06-17,1,1122173.04,5,2,2,9,Needs Attention
C905785262,2011-06-16,1,214945.76,5,4,4,13,Champions
C386219918,2011-06-16,1,1083074.08,5,3,3,11,Needs Attention
C750045478,2011-06-15,1,434825.12,5,4,4,13,Champions
C619219338,2011-06-15,1,4204989.6,5,1,1,7,Needs Attention
C482017266,2011-06-15,1,402138.75,5,4,4,13,Champions
C692031657,2011-06-14,1,303727.45,5,4,4,13,Champions
C648462283,2011-06-14,1,496647.9,5,4,4,13,Champions
C530033957,2011-06-14,1,5001944.01,5,1,1,7,Needs Attention
C847889459,2011-06-14,1,3454435.32,5,1,1,7,Needs Attention
C710687386,2011-06-14,1,1085506.76,5,3,3,11,Needs Attention
C588283812,2011-06-13,1,1303970.24,5,2,2,9,Needs Attention
C114452493,2011-06-13,1,1204008.78,5,2,2,9,Needs Attention
C682034528,2011-06-12,1,3386932.92,5,1,1,7,Needs Attention
C376576840,2011-06-12,1,2662125.9,5,1,1,7,Needs Attention
C353709828,2011-06-12,1,6155888.13,5,1,1,7,Needs Attention
C879651105,2011-06-12,1,1103839.9,5,2,2,9,Needs Attention
C723675286,2011-06-12,1,69943.24,5,5,5,15,Champions
C661214148,2011-06-12,1,1401845.5,5,2,2,9,Needs Attention
C881697738,2011-06-12,1,133287.05,5,5,5,15,Champions
C493076550,2011-06-11,1,777198.01,5,3,3,11,Needs Attention
C927667796,2011-06-11,1,696222.88,5,3,3,11,Needs Attention
C998197448,2011-06-11,1,3349826.4,5,1,1,7,Needs Attention
C821637284,2011-06-11,1,4044237.54,5,1,1,7,Needs Attention
C701044309,2011-06-11,1,879439.6,5,3,3,11,Needs Attention
C788301074,2011-06-11,1,1966007.4,5,2,2,9,Needs Attention
C684671247,2011-06-10,1,2116781.76,5,2,2,9,Needs Attention
C694904410,2011-06-10,1,2847046.4,5,1,1,7,Needs Attention
C863278043,2011-06-10,1,18771.96,5,5,5,15,Champions
C171245801,2011-06-10,1,350866.89,5,4,4,13,Champions
C509921681,2011-06-10,1,2628446.4,5,1,1,7,Needs Attention
C543257892,2011-06-10,1,192740.9,5,5,5,15,Champions
C495595252,2011-06-09,1,710647.84,5,3,3,11,Needs Attention
C304472625,2011-06-09,1,2315644.88,5,1,1,7,Needs Attention
C422900950,2011-06-09,1,3024219.24,5,1,1,7,Needs Attention
C194348847,2011-06-09,1,649907.58,5,3,3,11,Needs Attention
C890710389,2011-06-08,1,2026762.1,5,2,2,9,Needs Attention
C926093232,2011-06-08,1,34490.06,5,5,5,15,Champions
C847259032,2011-06-07,1,251117.8,5,4,4,13,Champions
C383778893,2011-06-07,1,5050784.66,5,1,1,7,Needs Attention
C161366689,2011-06-07,1,68980.12,5,5,5,15,Champions
C897204339,2011-06-07,1,320274.9,5,4,4,13,Champions
C984579122,2011-06-07,1,365175.2,5,4,4,13,Champions
C473436343,2011-06-06,1,2346023.2,5,1,1,7,Needs Attention
C758191668,2011-06-06,1,219124.1,5,4,4,13,Champions
C577420222,2011-06-06,1,220529.1,5,4,4,13,Champions
C573090922,2011-06-06,1,6144074.38,5,1,1,7,Needs Attention
C633505427,2011-06-06,1,67073.37,5,5,5,15,Champions
C550341928,2011-06-06,1,1853588.08,5,2,2,9,Needs Attention
C826792705,2011-06-06,1,1067377.3,5,3,3,11,Needs Attention
C876619994,2011-06-06,1,125032.32,5,5,5,15,Champions
C762284934,2011-06-06,1,2582103.2,5,1,1,7,Needs Attention
C945457065,2011-06-05,1,5691.3,5,5,5,15,Champions
C671170938,2011-06-05,1,1420900.0,5,2,2,9,Needs Attention
C438407552,2011-06-04,1,1431050.88,5,2,2,9,Needs Attention
C956044280,2011-06-04,1,1520069.67,5,2,2,9,Needs Attention
C355244052,2011-06-04,1,32319.12,5,5,5,15,Champions
C274363219,2011-06-04,1,1390853.68,5,2,2,9,Needs Attention
C102014338,2011-06-03,1,1103839.9,5,2,2,9,Needs Attention
C889843928,2011-06-02,1,1507465.6,5,2,2,9,Needs Attention
C680065572,2011-06-02,1,254806.5,5,4,4,13,Champions
C701003968,2011-06-01,1,1007082.89,5,3,3,11,Needs Attention
C738315427,2011-06-01,1,1180026.33,5,2,2,9,Needs Attention
C274835288,2011-06-01,1,1331107.92,5,2,2,9,Needs Attention
C158571612,2011-06-01,1,2421849.99,5,1,1,7,Needs Attention
C723988997,2011-05-31,1,676341.6,5,3,3,11,Needs Attention
C786332118,2011-05-31,1,95042.35,5,5,5,15,Champions
C562109315,2011-05-30,1,450395.4,5,4,4,13,Champions
C514446675,2011-05-30,1,413390.34,5,4,4,13,Champions
C576789796,2011-05-30,1,2457015.33,5,1,1,7,Needs Attention
C994535911,2011-05-30,1,1054816.96,5,3,3,11,Needs Attention
C225362050,2011-05-30,1,694214.62,5,3,3,11,Needs Attention
C269285476,2011-05-29,1,978190.38,5,3,3,11,Needs Attention
C190333259,2011-05-29,1,1178691.2,5,2,2,9,Needs Attention
C192497909,2011-05-28,1,1427020.8,5,2,2,9,Needs Attention
C649838149,2011-05-28,1,19169.8,5,5,5,15,Champions
C109452426,2011-05-28,1,77065.8,5,5,5,15,Champions
C545972287,2011-05-28,1,2798046.49,5,1,1,7,Needs Attention
C922077643,2011-05-28,1,1380565.2,5,2,2,9,Needs Attention
C286130607,2011-05-28,1,194115.6,5,5,5,15,Champions
C635275685,2011-05-28,1,114416.16,5,5,5,15,Champions
C693525540,2011-05-28,1,5518353.54,5,1,1,7,Needs Attention
C467138087,2011-05-27,1,3513929.16,5,1,1,7,Needs Attention
C986703431,2011-05-27,1,517105.71,5,4,4,13,Champions
C481700551,2011-05-27,1,2004821.28,5,2,2,9,Needs Attention
C400701701,2011-05-27,1,50316.69,5,5,5,15,Champions
C760197961,2011-05-27,1,77672.25,5,5,5,15,Champions
C675105845,2011-05-27,1,838942.56,5,3,3,11,Needs Attention
C269875562,2011-05-26,1,688986.37,5,3,3,11,Needs Attention
C639841020,2011-05-26,1,856858.59,5,3,3,11,Needs Attention
C301165139,2011-05-26,1,79647.36,5,5,5,15,Champions
C426087415,2011-05-25,1,4942032.69,5,1,1,7,Needs Attention
C941441476,2011-05-25,1,589186.24,5,3,3,11,Needs Attention
C480007970,2011-05-25,1,990486.4,5,3,3,11,Needs Attention
C953957307,2011-05-25,1,492096.33,5,4,4,13,Champions
C482408654,2011-05-24,1,469466.88,5,4,4,13,Champions
C172621667,2011-05-24,1,157581.76,5,5,5,15,Champions
C667273366,2011-05-24,1,1520880.32,5,2,2,9,Needs Attention
C715054023,2011-05-24,1,2356234.4,5,1,1,7,Needs Attention
C625986659,2011-05-23,1,181277.14,5,5,5,15,Champions
C137474858,2011-05-23,1,34164.0,5,5,5,15,Champions
C183444917,2011-05-22,1,467936.96,5,4,4,13,Champions
C788338410,2011-05-22,1,53264.97,5,5,5,15,Champions
C189584815,2011-05-22,1,99301.95,5,5,5,15,Champions
C326786887,2011-05-22,1,359631.06,5,4,4,13,Champions
C819627988,2011-05-21,1,2105231.1,5,2,2,9,Needs Attention
C798807609,2011-05-21,1,1651741.6,5,2,2,9,Needs Attention
C354101216,2011-05-21,1,49206.42,5,5,5,15,Champions
C121455848,2011-05-20,1,86539.92,5,5,5,15,Champions
C108940017,2011-05-20,1,2795865.03,5,1,1,7,Needs Attention
C219181811,2011-05-20,1,6267245.04,5,1,1,7,Needs Attention
C662195622,2011-05-19,1,792826.4,5,3,3,11,Needs Attention
C917708003,2011-05-19,1,1860762.2,5,2,2,9,Needs Attention
C211113297,2011-05-19,1,18389.43,5,5,5,15,Champions
C830569255,2011-05-19,1,130677.3,5,5,5,15,Champions
C248660790,2011-05-18,1,474371.22,5,4,4,13,Champions
C581432807,2011-05-17,1,72242.19,5,5,5,15,Champions
C930695903,2011-05-17,1,504993.5,5,4,4,13,Champions
C577221524,2011-05-17,1,125128.63,5,5,5,15,Champions
C851743686,2011-05-17,1,5690924.19,5,1,1,7,Needs Attention
C109766137,2011-05-16,1,225035.8,5,4,4,13,Champions
C718870913,2011-05-16,1,3818067.6,5,1,1,7,Needs Attention
C332296359,2011-05-16,1,223286.36,5,4,4,13,Champions
C559037864,2011-05-15,1,388933.14,5,4,4,13,Champions
C149596297,2011-05-15,1,1971782.72,5,2,2,9,Needs Attention
C760629689,2011-05-15,1,3961310.43,5,1,1,7,Needs Attention
C845839822,2011-05-15,1,15441.15,5,5,5,15,Champions
C646412646,2011-05-15,1,549389.06,5,4,4,13,Champions
C795894515,2011-05-15,1,141229.44,5,5,5,15,Champions
C783732736,2011-05-14,1,1218913.6,5,2,2,9,Needs Attention
C407745397,2011-05-13,1,1068649.12,5,3,3,11,Needs Attention
C104334342,2011-05-13,1,2412733.05,5,1,1,7,Needs Attention
C821280229,2011-05-13,1,428924.0,5,4,4,13,Champions
C185333192,2011-05-13,1,2048247.55,5,2,2,9,Needs Attention
C769406306,2011-05-13,1,358329.12,5,4,4,13,Champions
C754725825,2011-05-13,1,83951.34,5,5,5,15,Champions
C465995252,2011-05-13,1,1110002.3,5,2,2,9,Needs Attention
C469970500,2011-05-13,1,33308.1,5,5,5,15,Champions
C270661342,2011-05-12,1,168969.45,5,5,5,15,Champions
C788180053,2011-05-12,1,3732882.72,5,1,1,7,Needs Attention
C353942859,2011-05-12,1,687512.76,5,3,3,11,Needs Attention
C609691274,2011-05-11,1,4168.23,5,5,5,15,Champions
C262710845,2011-05-11,1,363750.4,5,4,4,13,Champions
C256334912,2011-05-11,1,1709498.28,5,2,2,9,Needs Attention
C750986611,2011-05-11,1,510547.4,5,4,4,13,Champions
C393536984,2011-05-11,1,567600.32,5,3,3,11,Needs Attention
C389443719,2011-05-11,1,1647902.34,5,2,2,9,Needs Attention
C861464440,2011-05-10,1,582025.28,5,3,3,11,Needs Attention
C792863404,2011-05-10,1,3177623.85,5,1,1,7,Needs Attention
C761573827,2011-05-10,1,843324.44,5,3,3,11,Needs Attention
C202650392,2011-05-09,1,5084866.43,5,1,1,7,Needs Attention
C524835193,2011-05-09,1,1411517.58,5,2,2,9,Needs Attention
C389915788,2011-05-09,1,919263.28,5,3,3,11,Needs Attention
C177736747,2011-05-09,1,1303970.24,5,2,2,9,Needs Attention
C250785100,2011-05-08,1,733666.71,5,3,3,11,Needs Attention
C485713136,2011-05-08,1,445340.5,5,4,4,13,Champions
C273534095,2011-05-08,1,1605398.4,5,2,2,9,Needs Attention
C888896787,2011-05-08,1,1336125.63,5,2,2,9,Needs Attention
C938724076,2011-05-08,1,387666.5,5,4,4,13,Champions
C791288840,2011-05-07,1,3715585.23,5,1,1,7,Needs Attention
C446473062,2011-05-06,1,39568.4,5,5,5,15,Champions
C883110940,2011-05-06,1,110044.96,5,5,5,15,Champions
C808251988,2011-05-06,1,5586730.59,5,1,1,7,Needs Attention
C519403398,2011-05-06,1,814066.4,5,3,3,11,Needs Attention
C648418939,2011-05-05,1,65304.24,5,5,5,15,Champions
C317929589,2011-05-05,1,196065.3,5,5,5,15,Champions
C993706786,2011-05-04,1,1338889.5,5,2,2,9,Needs Attention
C430572068,2011-05-03,1,1982039.22,5,2,2,9,Needs Attention
C174941670,2011-05-03,1,1218046.14,5,2,2,9,Needs Attention
C181199586,2011-05-03,1,2023882.3,5,2,2,9,Needs Attention
C578125321,2011-05-03,1,83830.05,5,5,5,15,Champions
C646726357,2011-05-03,1,1472197.36,5,2,2,9,Needs Attention
C257987153,2011-05-03,1,1995454.22,5,2,2,9,Needs Attention
C175177705,2011-05-02,1,640027.63,5,3,3,11,Needs Attention
C969147193,2011-05-02,1,9759.18,5,5,5,15,Champions
C885983693,2011-05-02,1,285403.04,5,4,4,13,Champions
C100200736,2011-05-02,1,73085.82,5,5,5,15,Champions
C904757440,2011-05-02,1,730755.36,5,3,3,11,Needs Attention
C322848975,2011-05-01,1,4705289.07,5,1,1,7,Needs Attention
C385310113,2011-05-01,1,32266.0,5,5,5,15,Champions
C607722318,2011-05-01,1,1887540.32,5,2,2,9,Needs Attention
C892595660,2011-04-30,1,1193348.76,5,2,2,9,Needs Attention
C739020526,2011-04-29,1,298470.7,5,4,4,13,Champions
C980088460,2011-04-29,1,720041.3,5,3,3,11,Needs Attention
C337883508,2011-04-29,1,938687.58,5,3,3,11,Needs Attention
C169391858,2011-04-29,1,619617.6,5,3,3,11,Needs Attention
C747325074,2011-04-29,1,2285266.56,5,1,1,7,Needs Attention
C782825934,2011-04-28,1,210915.25,5,4,4,13,Champions
C687500655,2011-04-27,1,52033.41,5,5,5,15,Champions
C745632493,2011-04-27,1,3408449.31,5,1,1,7,Needs Attention
C911959493,2011-04-27,1,2025391.52,5,2,2,9,Needs Attention
C579305493,2011-04-27,1,390228.8,5,4,4,13,Champions
C282034337,2011-04-27,1,5914940.43,5,1,1,7,Needs Attention
C720718848,2011-04-27,1,851091.24,5,3,3,11,Needs Attention
C758030307,2011-04-27,1,561321.64,5,4,4,13,Champions
C650307214,2011-04-26,1,1006578.08,5,3,3,11,Needs Attention
C720954883,2011-04-26,1,2289175.14,5,1,1,7,Needs Attention
C294904220,2011-04-26,1,1556531.9,5,2,2,9,Needs Attention
C540065419,2011-04-26,1,948132.12,5,3,3,11,Needs Attention
C960094201,2011-04-25,1,314925.12,5,4,4,13,Champions
C781369388,2011-04-25,1,1495224.0,5,2,2,9,Needs Attention
C411403930,2011-04-25,1,22578.6,5,5,5,15,Champions
C197414290,2011-04-25,1,5294337.3,5,1,1,7,Needs Attention
C199342906,2011-04-25,1,5914857.77,5,1,1,7,Needs Attention
C740082681,2011-04-24,1,3754876.86,5,1,1,7,Needs Attention
C698441922,2011-04-24,1,273059.93,5,4,4,13,Champions
C542466104,2011-04-24,1,541869.9,5,4,4,13,Champions
C821081531,2011-04-24,1,3425552.02,5,1,1,7,Needs Attention
C542820155,2011-04-23,1,153101.28,5,5,5,15,Champions
C303798854,2011-04-23,1,1478042.46,5,2,2,9,Needs Attention
C233151185,2011-04-23,1,714190.4,5,3,3,11,Needs Attention
C420062530,2011-04-23,1,43776.36,5,5,5,15,Champions
C960802304,2011-04-22,1,410490.24,5,4,4,13,Champions
C969106853,2011-04-22,1,432174.6,5,4,4,13,Champions
C351815545,2011-04-22,1,82971.69,5,5,5,15,Champions
C991973865,2011-04-22,1,283039.25,5,4,4,13,Champions
C940099942,2011-04-21,1,1357834.32,5,2,2,9,Needs Attention
C277074611,2011-04-21,1,12959.37,5,5,5,15,Champions
C366496026,2011-04-21,1,346745.44,5,4,4,13,Champions
C499486815,2011-04-21,1,1248348.18,5,2,2,9,Needs Attention
C412230050,2011-04-21,1,1050818.46,5,3,3,11,Needs Attention
C112912261,2011-04-21,1,229706.56,5,4,4,13,Champions
C489371669,2011-04-20,1,392876.11,5,4,4,13,Champions
C799040639,2011-04-20,1,25526.88,5,5,5,15,Champions
C478902471,2011-04-20,1,4502803.26,5,1,1,7,Needs Attention
C905307185,2011-04-19,1,87412.77,5,5,5,15,Champions
